NUTS,YEAR,ELC,LEVEL,geometry,AREA,POPULATION,GDP_cap,COMP_emp,CDD,HDD,ELC_cap,POP_density
FRI3,2021,11895.21734897,2,"MULTIPOLYGON (((3494920.7415999994 2712202.997199999, 3545091.6537999995 2719066.7233000007, 3555682.1082000006 2713519.093800001, 3568838.175899999 2722830.846999999, 3582950.2541000005 2708862.9229000006, 3589177.3406000007 2695957.5056999996, 3612008.0917000007 2694522.8521, 3624511.6766 2669022.174799999, 3626317.7618000004 2658969.8301, 3627682.6143999994 2651414.9361000005, 3641662.1670999993 2638366.3593000006, 3643385.8444999997 2625933.011600001, 3621306.9328000005 2616635.8815, 3617114.4263000004 2614883.3542, 3613005.6503999997 2601043.4021000005, 3616863.4946999997 2581718.1416999996, 3592612.7656999994 2557233.2928, 3569921.897500001 2533888.5403000005, 3560832.9000000004 2526965.3224, 3559434.9252000004 2522939.6575000007, 3556530.4712000005 2514585.7311000004, 3536900.3463000003 2505929.7787999995, 3532163.474199999 2496566.0625, 3515681.0264999997 2500561.4615, 3506318.9049999993 2507582.4867000002, 3503034.5867 2519813.6538999993, 3482989.9301999994 2528820.6995, 3475966.614600001 2547758.1476000007, 3451605.649700001 2575294.9278999995, 3444373.9715 2603777.816299999, 3447456.427100001 2608184.3538000006, 3454634.7149 2593333.2862, 3458852.6635999996 2595338.0003999993, 3464622.9278999995 2611586.7388000004, 3460121.3762999997 2628415.5095000006, 3470684.157299999 2642070.1461999994, 3495177.0669 2636668.8011000007, 3510651.2272999994 2643716.9387999997, 3504776.044399999 2693102.7617000006, 3494920.7415999994 2712202.997199999)), ((3439459.7815000005 2634601.4176000003, 3441784.185900001 2637221.4914999995, 3444146.8319000006 2636723.4189999998, 3443519.4274000004 2632665.526799999, 3441161.3915999997 2631239.9758, 3439459.7815000005 2634601.4176000003)), ((3439459.7815000005 2634601.4176000003, 3438400.4411999993 2632997.1739000008, 3433338.316400001 2634041.988500001, 3431571.6885 2639997.7584000006, 3436451.143100001 2641098.445800001, 3440030.9277 2635761.9573999997, 3439459.7815000005 2634601.4176000003)))",25861.059640057978,1826243.0,30.0,41.46814,27.0,2080.0,6.513491002550044,70.61748533966514
FRI3,2022,11342.67127147,2,"MULTIPOLYGON (((3494920.7415999994 2712202.997199999, 3545091.6537999995 2719066.7233000007, 3555682.1082000006 2713519.093800001, 3568838.175899999 2722830.846999999, 3582950.2541000005 2708862.9229000006, 3589177.3406000007 2695957.5056999996, 3612008.0917000007 2694522.8521, 3624511.6766 2669022.174799999, 3626317.7618000004 2658969.8301, 3627682.6143999994 2651414.9361000005, 3641662.1670999993 2638366.3593000006, 3643385.8444999997 2625933.011600001, 3621306.9328000005 2616635.8815, 3617114.4263000004 2614883.3542, 3613005.6503999997 2601043.4021000005, 3616863.4946999997 2581718.1416999996, 3592612.7656999994 2557233.2928, 3569921.897500001 2533888.5403000005, 3560832.9000000004 2526965.3224, 3559434.9252000004 2522939.6575000007, 3556530.4712000005 2514585.7311000004, 3536900.3463000003 2505929.7787999995, 3532163.474199999 2496566.0625, 3515681.0264999997 2500561.4615, 3506318.9049999993 2507582.4867000002, 3503034.5867 2519813.6538999993, 3482989.9301999994 2528820.6995, 3475966.614600001 2547758.1476000007, 3451605.649700001 2575294.9278999995, 3444373.9715 2603777.816299999, 3447456.427100001 2608184.3538000006, 3454634.7149 2593333.2862, 3458852.6635999996 2595338.0003999993, 3464622.9278999995 2611586.7388000004, 3460121.3762999997 2628415.5095000006, 3470684.157299999 2642070.1461999994, 3495177.0669 2636668.8011000007, 3510651.2272999994 2643716.9387999997, 3504776.044399999 2693102.7617000006, 3494920.7415999994 2712202.997199999)), ((3439459.7815000005 2634601.4176000003, 3441784.185900001 2637221.4914999995, 3444146.8319000006 2636723.4189999998, 3443519.4274000004 2632665.526799999, 3441161.3915999997 2631239.9758, 3439459.7815000005 2634601.4176000003)), ((3439459.7815000005 2634601.4176000003, 3438400.4411999993 2632997.1739000008, 3433338.316400001 2634041.988500001, 3431571.6885 2639997.7584000006, 3436451.143100001 2641098.445800001, 3440030.9277 2635761.9573999997, 3439459.7815000005 2634601.4176000003)))",25861.059640057978,1833866.0,30.4,42.234809999999996,146.0,1720.0,6.185114545702903,70.91225284363053
FRI3,2023,10809.00391757,2,"MULTIPOLYGON (((3494920.7415999994 2712202.997199999, 3545091.6537999995 2719066.7233000007, 3555682.1082000006 2713519.093800001, 3568838.175899999 2722830.846999999, 3582950.2541000005 2708862.9229000006, 3589177.3406000007 2695957.5056999996, 3612008.0917000007 2694522.8521, 3624511.6766 2669022.174799999, 3626317.7618000004 2658969.8301, 3627682.6143999994 2651414.9361000005, 3641662.1670999993 2638366.3593000006, 3643385.8444999997 2625933.011600001, 3621306.9328000005 2616635.8815, 3617114.4263000004 2614883.3542, 3613005.6503999997 2601043.4021000005, 3616863.4946999997 2581718.1416999996, 3592612.7656999994 2557233.2928, 3569921.897500001 2533888.5403000005, 3560832.9000000004 2526965.3224, 3559434.9252000004 2522939.6575000007, 3556530.4712000005 2514585.7311000004, 3536900.3463000003 2505929.7787999995, 3532163.474199999 2496566.0625, 3515681.0264999997 2500561.4615, 3506318.9049999993 2507582.4867000002, 3503034.5867 2519813.6538999993, 3482989.9301999994 2528820.6995, 3475966.614600001 2547758.1476000007, 3451605.649700001 2575294.9278999995, 3444373.9715 2603777.816299999, 3447456.427100001 2608184.3538000006, 3454634.7149 2593333.2862, 3458852.6635999996 2595338.0003999993, 3464622.9278999995 2611586.7388000004, 3460121.3762999997 2628415.5095000006, 3470684.157299999 2642070.1461999994, 3495177.0669 2636668.8011000007, 3510651.2272999994 2643716.9387999997, 3504776.044399999 2693102.7617000006, 3494920.7415999994 2712202.997199999)), ((3439459.7815000005 2634601.4176000003, 3441784.185900001 2637221.4914999995, 3444146.8319000006 2636723.4189999998, 3443519.4274000004 2632665.526799999, 3441161.3915999997 2631239.9758, 3439459.7815000005 2634601.4176000003)), ((3439459.7815000005 2634601.4176000003, 3438400.4411999993 2632997.1739000008, 3433338.316400001 2634041.988500001, 3431571.6885 2639997.7584000006, 3436451.143100001 2641098.445800001, 3440030.9277 2635761.9573999997, 3439459.7815000005 2634601.4176000003)))",25861.059640057978,1836624.0,31.5,41.98948,102.0,1756.0,5.885256817710103,71.01889967242975
FRJ1,2021,16911.9466686,2,"POLYGON ((3848544.1807000004 2376977.4383000005, 3857416.681500001 2370792.861199999, 3882414.7773 2373691.3731999993, 3893292.4988 2366400.4825, 3903336.2117999997 2337991.8247999996, 3897911.2545999996 2327569.9058999997, 3886252.470899999 2303607.975400001, 3876122.9845000003 2302419.940199999, 3858616.225400001 2284605.6862000003, 3853357.737400001 2279282.4799000006, 3848082.5643000007 2285418.1499000005, 3843684.6764 2290546.8387, 3831268.0241 2288756.3782, 3828212.7479 2287000.945699999, 3818171.5380000006 2280041.7775999997, 3805340.3388 2274483.8541, 3796970.622300001 2267240.1185999997, 3771048.433 2258657.5887, 3754921.019200001 2236365.9635000005, 3751465.3564 2218747.8960999995, 3750880.7179000005 2214760.5528999995, 3749728.2848000005 2196007.417300001, 3749394.1109999996 2190551.448999999, 3758412.626 2173293.2490999997, 3734728.6498000007 2178306.6994000003, 3720277.7676999997 2172970.581599999, 3706422.2893000003 2167894.0472999997, 3690084.2576 2175976.285, 3686031.4689000007 2177990.9366999995, 3681186.2612999994 2180404.6229, 3673437.6285999995 2177697.3172999993, 3664048.0205000006 2174432.645300001, 3660408.1558999997 2179076.1117000002, 3655306.1842 2185601.0467000008, 3640544.7918999996 2191503.195699999, 3640254.1414 2192873.1951, 3645972.8148 2199964.7068000007, 3666840.8922000006 2204255.8731999993, 3678037.319 2206589.8554, 3657802.7904000003 2224116.1349, 3665632.7014000006 2234457.6718000006, 3666257.4481000006 2253491.1118, 3645998.8863999993 2278018.0781999994, 3660981.5426000003 2293395.5187999997, 3675351.8242000006 2293039.3378999997, 3696811.9036 2290015.2897999994, 3718509.6711999997 2287037.339299999, 3725402.9853000008 2291622.0431999993, 3725909.9963000007 2296191.9953000005, 3727456.8299000002 2310130.088199999, 3738907.8571000006 2307774.0908000004, 3751032.4211999997 2314153.7250999995, 3760176.9088000003 2314786.1230999995, 3764462.231899999 2327268.575099999, 3787075.9956 2335255.7621999998, 3793484.1230999995 2346205.0132999998, 3786101.7777999993 2359813.7410000004, 3790680.3477 2363546.829399999, 3775521.7874 2373163.3330000006, 3773248.4036 2396411.1646, 3764079.7150999997 2418784.0885000005, 3776058.7336999997 2441924.7478, 3797173.6854 2452164.505999999, 3805287.9340000004 2437158.3681000005, 3825237.551999999 2433445.253799999, 3834643.2356000002 2423604.040100001, 3842965.6295 2391302.5909, 3848544.1807000004 2376977.4383000005))",27823.798250146672,2898280.0,28.9,42.60621,124.0,2039.0,5.835166605227928,104.16550515293942
FRJ1,2022,16550.15575572,2,"POLYGON ((3848544.1807000004 2376977.4383000005, 3857416.681500001 2370792.861199999, 3882414.7773 2373691.3731999993, 3893292.4988 2366400.4825, 3903336.2117999997 2337991.8247999996, 3897911.2545999996 2327569.9058999997, 3886252.470899999 2303607.975400001, 3876122.9845000003 2302419.940199999, 3858616.225400001 2284605.6862000003, 3853357.737400001 2279282.4799000006, 3848082.5643000007 2285418.1499000005, 3843684.6764 2290546.8387, 3831268.0241 2288756.3782, 3828212.7479 2287000.945699999, 3818171.5380000006 2280041.7775999997, 3805340.3388 2274483.8541, 3796970.622300001 2267240.1185999997, 3771048.433 2258657.5887, 3754921.019200001 2236365.9635000005, 3751465.3564 2218747.8960999995, 3750880.7179000005 2214760.5528999995, 3749728.2848000005 2196007.417300001, 3749394.1109999996 2190551.448999999, 3758412.626 2173293.2490999997, 3734728.6498000007 2178306.6994000003, 3720277.7676999997 2172970.581599999, 3706422.2893000003 2167894.0472999997, 3690084.2576 2175976.285, 3686031.4689000007 2177990.9366999995, 3681186.2612999994 2180404.6229, 3673437.6285999995 2177697.3172999993, 3664048.0205000006 2174432.645300001, 3660408.1558999997 2179076.1117000002, 3655306.1842 2185601.0467000008, 3640544.7918999996 2191503.195699999, 3640254.1414 2192873.1951, 3645972.8148 2199964.7068000007, 3666840.8922000006 2204255.8731999993, 3678037.319 2206589.8554, 3657802.7904000003 2224116.1349, 3665632.7014000006 2234457.6718000006, 3666257.4481000006 2253491.1118, 3645998.8863999993 2278018.0781999994, 3660981.5426000003 2293395.5187999997, 3675351.8242000006 2293039.3378999997, 3696811.9036 2290015.2897999994, 3718509.6711999997 2287037.339299999, 3725402.9853000008 2291622.0431999993, 3725909.9963000007 2296191.9953000005, 3727456.8299000002 2310130.088199999, 3738907.8571000006 2307774.0908000004, 3751032.4211999997 2314153.7250999995, 3760176.9088000003 2314786.1230999995, 3764462.231899999 2327268.575099999, 3787075.9956 2335255.7621999998, 3793484.1230999995 2346205.0132999998, 3786101.7777999993 2359813.7410000004, 3790680.3477 2363546.829399999, 3775521.7874 2373163.3330000006, 3773248.4036 2396411.1646, 3764079.7150999997 2418784.0885000005, 3776058.7336999997 2441924.7478, 3797173.6854 2452164.505999999, 3805287.9340000004 2437158.3681000005, 3825237.551999999 2433445.253799999, 3834643.2356000002 2423604.040100001, 3842965.6295 2391302.5909, 3848544.1807000004 2376977.4383000005))",27823.798250146672,2928581.0,29.0,43.285,308.0,1701.0,5.651254227122282,105.25453691372141
FRJ1,2023,15522.0492438,2,"POLYGON ((3848544.1807000004 2376977.4383000005, 3857416.681500001 2370792.861199999, 3882414.7773 2373691.3731999993, 3893292.4988 2366400.4825, 3903336.2117999997 2337991.8247999996, 3897911.2545999996 2327569.9058999997, 3886252.470899999 2303607.975400001, 3876122.9845000003 2302419.940199999, 3858616.225400001 2284605.6862000003, 3853357.737400001 2279282.4799000006, 3848082.5643000007 2285418.1499000005, 3843684.6764 2290546.8387, 3831268.0241 2288756.3782, 3828212.7479 2287000.945699999, 3818171.5380000006 2280041.7775999997, 3805340.3388 2274483.8541, 3796970.622300001 2267240.1185999997, 3771048.433 2258657.5887, 3754921.019200001 2236365.9635000005, 3751465.3564 2218747.8960999995, 3750880.7179000005 2214760.5528999995, 3749728.2848000005 2196007.417300001, 3749394.1109999996 2190551.448999999, 3758412.626 2173293.2490999997, 3734728.6498000007 2178306.6994000003, 3720277.7676999997 2172970.581599999, 3706422.2893000003 2167894.0472999997, 3690084.2576 2175976.285, 3686031.4689000007 2177990.9366999995, 3681186.2612999994 2180404.6229, 3673437.6285999995 2177697.3172999993, 3664048.0205000006 2174432.645300001, 3660408.1558999997 2179076.1117000002, 3655306.1842 2185601.0467000008, 3640544.7918999996 2191503.195699999, 3640254.1414 2192873.1951, 3645972.8148 2199964.7068000007, 3666840.8922000006 2204255.8731999993, 3678037.319 2206589.8554, 3657802.7904000003 2224116.1349, 3665632.7014000006 2234457.6718000006, 3666257.4481000006 2253491.1118, 3645998.8863999993 2278018.0781999994, 3660981.5426000003 2293395.5187999997, 3675351.8242000006 2293039.3378999997, 3696811.9036 2290015.2897999994, 3718509.6711999997 2287037.339299999, 3725402.9853000008 2291622.0431999993, 3725909.9963000007 2296191.9953000005, 3727456.8299000002 2310130.088199999, 3738907.8571000006 2307774.0908000004, 3751032.4211999997 2314153.7250999995, 3760176.9088000003 2314786.1230999995, 3764462.231899999 2327268.575099999, 3787075.9956 2335255.7621999998, 3793484.1230999995 2346205.0132999998, 3786101.7777999993 2359813.7410000004, 3790680.3477 2363546.829399999, 3775521.7874 2373163.3330000006, 3773248.4036 2396411.1646, 3764079.7150999997 2418784.0885000005, 3776058.7336999997 2441924.7478, 3797173.6854 2452164.505999999, 3805287.9340000004 2437158.3681000005, 3825237.551999999 2433445.253799999, 3834643.2356000002 2423604.040100001, 3842965.6295 2391302.5909, 3848544.1807000004 2376977.4383000005))",27823.798250146672,2948904.0,29.5,43.14157,210.0,1768.0,5.263667194252509,105.9849548033743
FRJ2,2021,17813.36719193,2,"POLYGON ((3660780.3378 2472512.4452, 3672866.3268999998 2460794.3101000004, 3695180.947899999 2462729.0745, 3702566.5425000004 2421653.0351, 3709748.6087999996 2422752.476500001, 3725717.0976 2425229.7917, 3746823.020199999 2451335.3235, 3756588.7488 2442852.1115000006, 3764079.7150999997 2418784.0885000005, 3773248.4036 2396411.1646, 3775521.7874 2373163.3330000006, 3790680.3477 2363546.829399999, 3786101.7777999993 2359813.7410000004, 3793484.1230999995 2346205.0132999998, 3787075.9956 2335255.7621999998, 3764462.231899999 2327268.575099999, 3760176.9088000003 2314786.1230999995, 3751032.4211999997 2314153.7250999995, 3738907.8571000006 2307774.0908000004, 3727456.8299000002 2310130.088199999, 3725909.9963000007 2296191.9953000005, 3725402.9853000008 2291622.0431999993, 3718509.6711999997 2287037.339299999, 3696811.9036 2290015.2897999994, 3675351.8242000006 2293039.3378999997, 3660981.5426000003 2293395.5187999997, 3645998.8863999993 2278018.0781999994, 3666257.4481000006 2253491.1118, 3665632.7014000006 2234457.6718000006, 3657802.7904000003 2224116.1349, 3678037.319 2206589.8554, 3666840.8922000006 2204255.8731999993, 3645972.8148 2199964.7068000007, 3628547.9703 2208448.9990999997, 3625600.751599999 2209891.0913999993, 3623704.636600001 2208996.6191000007, 3618228.6633 2206417.9881999996, 3615953.851 2209881.0535000004, 3609712.7556999996 2219408.9432999995, 3577063.0363999996 2234734.1953, 3573288.5988999996 2236521.7369, 3561960.8707999997 2241030.5995000005, 3557679.907400001 2235782.8007999994, 3555449.739 2223671.0808000006, 3540709.943499999 2226544.1711, 3523131.0829000007 2228802.3719999995, 3500825.0139000006 2231742.1478000004, 3478445.4934 2251519.461100001, 3480630.4792 2256632.9054000005, 3485943.1777 2269088.9143000003, 3502747.464299999 2287543.5831000004, 3497917.5099 2298728.5076, 3509595.8433 2303054.0014999993, 3507248.026799999 2321729.8944000006, 3506245.2650000006 2329783.8999000005, 3494579.7051 2331666.5030000005, 3503236.876599999 2365528.8881, 3515664.3378 2371168.6907, 3522781.1229 2365155.278999999, 3525633.502699999 2372046.1296999995, 3540742.9453 2372612.3203, 3579737.9014 2374251.0066, 3592999.8232000005 2384082.8318000007, 3597864.9241000004 2403076.0895000007, 3608158.9724000003 2404168.7378000002, 3607636.3859 2420681.4158999994, 3612678.7173999995 2427490.7014000006, 3643367.333900001 2456904.2797, 3647467.952299999 2472808.6327, 3660780.3378 2472512.4452))",45546.26199297574,3123896.0,32.8,45.3957,47.0,2199.0,5.702292007137881,68.58731898748958
FRJ2,2022,17443.08976632,2,"POLYGON ((3660780.3378 2472512.4452, 3672866.3268999998 2460794.3101000004, 3695180.947899999 2462729.0745, 3702566.5425000004 2421653.0351, 3709748.6087999996 2422752.476500001, 3725717.0976 2425229.7917, 3746823.020199999 2451335.3235, 3756588.7488 2442852.1115000006, 3764079.7150999997 2418784.0885000005, 3773248.4036 2396411.1646, 3775521.7874 2373163.3330000006, 3790680.3477 2363546.829399999, 3786101.7777999993 2359813.7410000004, 3793484.1230999995 2346205.0132999998, 3787075.9956 2335255.7621999998, 3764462.231899999 2327268.575099999, 3760176.9088000003 2314786.1230999995, 3751032.4211999997 2314153.7250999995, 3738907.8571000006 2307774.0908000004, 3727456.8299000002 2310130.088199999, 3725909.9963000007 2296191.9953000005, 3725402.9853000008 2291622.0431999993, 3718509.6711999997 2287037.339299999, 3696811.9036 2290015.2897999994, 3675351.8242000006 2293039.3378999997, 3660981.5426000003 2293395.5187999997, 3645998.8863999993 2278018.0781999994, 3666257.4481000006 2253491.1118, 3665632.7014000006 2234457.6718000006, 3657802.7904000003 2224116.1349, 3678037.319 2206589.8554, 3666840.8922000006 2204255.8731999993, 3645972.8148 2199964.7068000007, 3628547.9703 2208448.9990999997, 3625600.751599999 2209891.0913999993, 3623704.636600001 2208996.6191000007, 3618228.6633 2206417.9881999996, 3615953.851 2209881.0535000004, 3609712.7556999996 2219408.9432999995, 3577063.0363999996 2234734.1953, 3573288.5988999996 2236521.7369, 3561960.8707999997 2241030.5995000005, 3557679.907400001 2235782.8007999994, 3555449.739 2223671.0808000006, 3540709.943499999 2226544.1711, 3523131.0829000007 2228802.3719999995, 3500825.0139000006 2231742.1478000004, 3478445.4934 2251519.461100001, 3480630.4792 2256632.9054000005, 3485943.1777 2269088.9143000003, 3502747.464299999 2287543.5831000004, 3497917.5099 2298728.5076, 3509595.8433 2303054.0014999993, 3507248.026799999 2321729.8944000006, 3506245.2650000006 2329783.8999000005, 3494579.7051 2331666.5030000005, 3503236.876599999 2365528.8881, 3515664.3378 2371168.6907, 3522781.1229 2365155.278999999, 3525633.502699999 2372046.1296999995, 3540742.9453 2372612.3203, 3579737.9014 2374251.0066, 3592999.8232000005 2384082.8318000007, 3597864.9241000004 2403076.0895000007, 3608158.9724000003 2404168.7378000002, 3607636.3859 2420681.4158999994, 3612678.7173999995 2427490.7014000006, 3643367.333900001 2456904.2797, 3647467.952299999 2472808.6327, 3660780.3378 2472512.4452))",45546.26199297574,3152150.0,33.0,46.44391,211.0,1832.0,5.533711836784417,69.20765529531562
FRJ2,2023,16608.758855120002,2,"POLYGON ((3660780.3378 2472512.4452, 3672866.3268999998 2460794.3101000004, 3695180.947899999 2462729.0745, 3702566.5425000004 2421653.0351, 3709748.6087999996 2422752.476500001, 3725717.0976 2425229.7917, 3746823.020199999 2451335.3235, 3756588.7488 2442852.1115000006, 3764079.7150999997 2418784.0885000005, 3773248.4036 2396411.1646, 3775521.7874 2373163.3330000006, 3790680.3477 2363546.829399999, 3786101.7777999993 2359813.7410000004, 3793484.1230999995 2346205.0132999998, 3787075.9956 2335255.7621999998, 3764462.231899999 2327268.575099999, 3760176.9088000003 2314786.1230999995, 3751032.4211999997 2314153.7250999995, 3738907.8571000006 2307774.0908000004, 3727456.8299000002 2310130.088199999, 3725909.9963000007 2296191.9953000005, 3725402.9853000008 2291622.0431999993, 3718509.6711999997 2287037.339299999, 3696811.9036 2290015.2897999994, 3675351.8242000006 2293039.3378999997, 3660981.5426000003 2293395.5187999997, 3645998.8863999993 2278018.0781999994, 3666257.4481000006 2253491.1118, 3665632.7014000006 2234457.6718000006, 3657802.7904000003 2224116.1349, 3678037.319 2206589.8554, 3666840.8922000006 2204255.8731999993, 3645972.8148 2199964.7068000007, 3628547.9703 2208448.9990999997, 3625600.751599999 2209891.0913999993, 3623704.636600001 2208996.6191000007, 3618228.6633 2206417.9881999996, 3615953.851 2209881.0535000004, 3609712.7556999996 2219408.9432999995, 3577063.0363999996 2234734.1953, 3573288.5988999996 2236521.7369, 3561960.8707999997 2241030.5995000005, 3557679.907400001 2235782.8007999994, 3555449.739 2223671.0808000006, 3540709.943499999 2226544.1711, 3523131.0829000007 2228802.3719999995, 3500825.0139000006 2231742.1478000004, 3478445.4934 2251519.461100001, 3480630.4792 2256632.9054000005, 3485943.1777 2269088.9143000003, 3502747.464299999 2287543.5831000004, 3497917.5099 2298728.5076, 3509595.8433 2303054.0014999993, 3507248.026799999 2321729.8944000006, 3506245.2650000006 2329783.8999000005, 3494579.7051 2331666.5030000005, 3503236.876599999 2365528.8881, 3515664.3378 2371168.6907, 3522781.1229 2365155.278999999, 3525633.502699999 2372046.1296999995, 3540742.9453 2372612.3203, 3579737.9014 2374251.0066, 3592999.8232000005 2384082.8318000007, 3597864.9241000004 2403076.0895000007, 3608158.9724000003 2404168.7378000002, 3607636.3859 2420681.4158999994, 3612678.7173999995 2427490.7014000006, 3643367.333900001 2456904.2797, 3647467.952299999 2472808.6327, 3660780.3378 2472512.4452))",45546.26199297574,3172349.0,34.3,46.154129999999995,120.0,1939.0,5.235476568032081,69.65113845103792
FRK1,2021,9028.03098982,2,"POLYGON ((3803630.4548000004 2643624.9022000004, 3825155.3134000003 2640899.5595999993, 3834440.3610999994 2647125.8335999995, 3835213.7445 2641627.5474999994, 3840332.4814 2632775.7310000006, 3841268.1655 2624197.1075999998, 3859550.6117000002 2613228.0935999993, 3857935.0616999995 2598189.9415000007, 3850859.934699999 2592945.2327999994, 3843378.544500001 2588582.4739999995, 3841253.5238000005 2562994.3422, 3831946.8291999996 2556053.1787, 3832469.7488 2538827.569, 3849614.4778000005 2508205.060799999, 3842693.3233000003 2491235.4375, 3871890.2952999994 2491308.7305999994, 3887556.059800001 2474299.9364, 3868847.5525 2447285.3345, 3834643.2356000002 2423604.040100001, 3825237.551999999 2433445.253799999, 3805287.9340000004 2437158.3681000005, 3797173.6854 2452164.505999999, 3776058.7336999997 2441924.7478, 3764079.7150999997 2418784.0885000005, 3756588.7488 2442852.1115000006, 3746823.020199999 2451335.3235, 3725717.0976 2425229.7917, 3709748.6087999996 2422752.476500001, 3702566.5425000004 2421653.0351, 3695180.947899999 2462729.0745, 3711179.5012999997 2491418.4438000005, 3716898.1316 2495344.942500001, 3732288.6378000006 2505963.744999999, 3735493.746099999 2514767.7759000007, 3737000.0107000005 2543360.4054000005, 3733311.5491000004 2552458.3827, 3747542.4185000006 2569480.2657999992, 3746981.6701999996 2587612.8254000004, 3728188.521400001 2620517.3023000006, 3751721.7114000004 2633008.9975000005, 3762350.1646999996 2649465.1860000007, 3789420.2453000005 2656257.7880000006, 3803630.4548000004 2643624.9022000004))",26138.14123320216,1368667.0,29.8,42.59723,10.0,2810.0,6.5962217177881834,52.362828243557004
FRK1,2022,8693.46540481,2,"POLYGON ((3803630.4548000004 2643624.9022000004, 3825155.3134000003 2640899.5595999993, 3834440.3610999994 2647125.8335999995, 3835213.7445 2641627.5474999994, 3840332.4814 2632775.7310000006, 3841268.1655 2624197.1075999998, 3859550.6117000002 2613228.0935999993, 3857935.0616999995 2598189.9415000007, 3850859.934699999 2592945.2327999994, 3843378.544500001 2588582.4739999995, 3841253.5238000005 2562994.3422, 3831946.8291999996 2556053.1787, 3832469.7488 2538827.569, 3849614.4778000005 2508205.060799999, 3842693.3233000003 2491235.4375, 3871890.2952999994 2491308.7305999994, 3887556.059800001 2474299.9364, 3868847.5525 2447285.3345, 3834643.2356000002 2423604.040100001, 3825237.551999999 2433445.253799999, 3805287.9340000004 2437158.3681000005, 3797173.6854 2452164.505999999, 3776058.7336999997 2441924.7478, 3764079.7150999997 2418784.0885000005, 3756588.7488 2442852.1115000006, 3746823.020199999 2451335.3235, 3725717.0976 2425229.7917, 3709748.6087999996 2422752.476500001, 3702566.5425000004 2421653.0351, 3695180.947899999 2462729.0745, 3711179.5012999997 2491418.4438000005, 3716898.1316 2495344.942500001, 3732288.6378000006 2505963.744999999, 3735493.746099999 2514767.7759000007, 3737000.0107000005 2543360.4054000005, 3733311.5491000004 2552458.3827, 3747542.4185000006 2569480.2657999992, 3746981.6701999996 2587612.8254000004, 3728188.521400001 2620517.3023000006, 3751721.7114000004 2633008.9975000005, 3762350.1646999996 2649465.1860000007, 3789420.2453000005 2656257.7880000006, 3803630.4548000004 2643624.9022000004))",26138.14123320216,1371660.0,29.8,43.34629,52.0,2361.0,6.33791566773836,52.477335238270086
FRK1,2023,8404.713867819999,2,"POLYGON ((3803630.4548000004 2643624.9022000004, 3825155.3134000003 2640899.5595999993, 3834440.3610999994 2647125.8335999995, 3835213.7445 2641627.5474999994, 3840332.4814 2632775.7310000006, 3841268.1655 2624197.1075999998, 3859550.6117000002 2613228.0935999993, 3857935.0616999995 2598189.9415000007, 3850859.934699999 2592945.2327999994, 3843378.544500001 2588582.4739999995, 3841253.5238000005 2562994.3422, 3831946.8291999996 2556053.1787, 3832469.7488 2538827.569, 3849614.4778000005 2508205.060799999, 3842693.3233000003 2491235.4375, 3871890.2952999994 2491308.7305999994, 3887556.059800001 2474299.9364, 3868847.5525 2447285.3345, 3834643.2356000002 2423604.040100001, 3825237.551999999 2433445.253799999, 3805287.9340000004 2437158.3681000005, 3797173.6854 2452164.505999999, 3776058.7336999997 2441924.7478, 3764079.7150999997 2418784.0885000005, 3756588.7488 2442852.1115000006, 3746823.020199999 2451335.3235, 3725717.0976 2425229.7917, 3709748.6087999996 2422752.476500001, 3702566.5425000004 2421653.0351, 3695180.947899999 2462729.0745, 3711179.5012999997 2491418.4438000005, 3716898.1316 2495344.942500001, 3732288.6378000006 2505963.744999999, 3735493.746099999 2514767.7759000007, 3737000.0107000005 2543360.4054000005, 3733311.5491000004 2552458.3827, 3747542.4185000006 2569480.2657999992, 3746981.6701999996 2587612.8254000004, 3728188.521400001 2620517.3023000006, 3751721.7114000004 2633008.9975000005, 3762350.1646999996 2649465.1860000007, 3789420.2453000005 2656257.7880000006, 3803630.4548000004 2643624.9022000004))",26138.14123320216,1370396.0,30.8,43.00432,76.0,2390.0,6.133054874518022,52.42897678811394
